  economy_id theta_n theta
           1           1   3.2552273076003200     
           1           2  -1.5066233677702900     
           1           3 -0.24345712378998299     
           1           4  0.59100701388011401     
           1           5  -6.3770128331760198E-002
           1           6 -0.21496943969995599     
           1           7  0.54178172516473400     
           1           8  -7.3720451701993497E-002
           1           9   2.7998932850173701     
           1          10   6.1646262122205799     
           1          11  0.94340422924373302     
           1          12   8.2446048766613398     
           1          13 -0.62929664279029596     
           1          14  -4.1165209569003496     
           1          15  -6.9541876996002303     
           1          16  -6.2781489177956100     
           1          17  -7.2475003475059303     
           1          18   1.2317755992963000     
           1          19   34.330569646963099     
           1          20   13.552649107636400     
           1          21  0.25000000000000000     
           1          22 -0.10000000000000001     
           1          23   34.008866459496602     
           1          24   37.208075101288003     
           1          25   39.601667558662697     
           1          26   43.594030969880002     
           1          27   49.338024836161999     
           1          28   54.994175562787397     
           1          29   5.8095674400601398     
           1          30   42.471000162825497     
           1          31   29.692043132285999     
           1          32   40.356587442056103     
           1          33   13.909498971636401     
           1          34   12.165938698409800     
           1          35   17.732073082804401     
           1          36   21.026698709273202     
           1          37   28.092505899633402     
           1          38   34.763762076916500     
           1          39   39.140204881547703     
           1          40   14.685936592467600     
           1          41  -180.30164769235299     
           1          42  -38.231899762009903     
           1          43  -1448.1472679817600     
           1          44   651.64963820765001     
           1          45  -58.649421918496103     
           1          46  -17.304102408501102     
           1          47  -3580.8226392811298     
           1          48   1647.7695176177001     
           1          49   84.743960355063194     
           1          50   29.776073205698399     
           1          51   12.765845681423899     
           1          52   90.999464325912498     
           1          53   47.829776409475301     
           1          54   12.545434625540100     
           1          55   119.65505901132100     
           1          56   27.694966225143499     
           1          57   1.4838463805517901     
           1          58   94.646415973651600     
           1          59   21.204897260597200     
           1          60   7.3824654807799597     
           1          61   1716.8737627923770     
           1          62   524.98742822248005     
           2           1   3.0003164962858402     
           2           2  -2.0796096517727500     
           2           3 -0.13388010784145499     
           2           4  0.37931790569703899     
           2           5  -6.2087082329925602E-002
           2           6 -0.14688181977103101     
           2           7  0.48502437454933400     
           2           8  -8.0454059419033497E-002
           2           9   2.2851163592803601     
           2          10   9.5340627685625492     
           2          11  0.88655213219350903     
           2          12   8.0158105019158299     
           2          13 -0.68167361023075401     
           2          14  -4.6207320742366296     
           2          15  -5.7559568965149701     
           2          16  -6.1443915347093103     
           2          17  -6.8326104344305296     
           2          18   1.1827384693099701     
           2          19   32.771918296446501     
           2          20   13.482813303747699     
           2          21  0.25000000000000000     
           2          22 -0.10000000000000001     
           2          23   33.892489099319000     
           2          24   37.249130343708998     
           2          25   39.693713551742199     
           2          26   43.655471985159302     
           2          27   49.390408130348803     
           2          28   55.040797344496603     
           2          29   5.8160066809233504     
           2          30   48.362611705353203     
           2          31   32.395416696747198     
           2          32   38.477750435369501     
           2          33   14.654975148200100     
           2          34   12.485019694601499     
           2          35   19.240959801541699     
           2          36   22.109855742379899     
           2          37   27.227578159062102     
           2          38   34.025239050318604     
           2          39   39.878885580443502     
           2          40   16.451636264901801     
           2          41  -179.35429014146999     
           2          42  -64.938310919808302     
           2          43  -1523.3006056348099     
           2          44   715.55475505841503     
           2          45  -9.7280943732281493     
           2          46   25.364463541383099     
           2          47  -4293.7774877677102     
           2          48   1700.8665763791000     
           2          49   102.58742280916900     
           2          50   28.206440638451301     
           2          51   11.454067964836600     
           2          52   98.160323894961806     
           2          53   68.027398475540394     
           2          54   12.956540558911099     
           2          55   77.119108260706597     
           2          56   19.263917992827800     
           2          57   1.8158747549661101     
           2          58   82.403734484235301     
           2          59   29.187936430950700     
           2          60   7.1858011023916104     
           2          61   1784.6937090620938     
           2          62   605.80876100999603     
