  economy_id theta_n theta
           1           1   3.2624651950567300     
           1           2  -1.7798156259508899     
           1           3 -0.18406566066563801     
           1           4  0.62490394579523600     
           1           5  -6.0266725117328002E-002
           1           6 -0.25683750869994099     
           1           7  0.52571060841040296     
           1           8  -2.2829595472524802E-002
           1           9   4.2630910193365104     
           1          10   9.3862015325776795     
           1          11   1.1970152900785300     
           1          12   8.7174703479803402     
           1          13 -0.59472434477462799     
           1          14  -5.0897218171349197     
           1          15  -5.8607414247417404     
           1          16  -7.0254022725541203     
           1          17  -7.4356573814978697     
           1          18   1.5629082217336101     
           1          19   36.299583473534298     
           1          20   17.195946021902500     
           1          21  0.25000000000000000     
           1          22 -0.10000000000000001     
           1          23   34.025810012621200     
           1          24   23.110971126257120     
           1          25   39.847087639247867     
           1          26   43.826540314752364     
           1          27   49.599433165149080     
           1          28   55.362291620454400     
           1          29   5.8886253385824157     
           1          30   44.719247282614084     
           1          31   57.426679015495175     
           1          32   82.361071255884411     
           1          33   24.108064017789218     
           1          34   14.624908962643024     
           1          35   19.988334529370373     
           1          36   24.255396022732540     
           1          37   31.540817936138694     
           1          38   38.895677252087147     
           1          39   45.857373980035696     
           1          40   19.579892427172389     
           1          41  -9.5342394350267394     
           1          42  -21.242020943150397     
           1          43   2371.9145622792853     
           1          44   1293.7330969910490     
           1          45  -45.523545902979926     
           1          46  -23.704580299250022     
           1          47  -945.63569177301429     
           1          48   975.04057093847211     
           1          49   155.68900488244822     
           1          50   65.673868828400884     
           1          51   8.0803094585498734     
           1          52   60.916963878985143     
           1          53   77.880877686937396     
           1          54   8.6125806125344724     
           1          55   139.40811366299502     
           1          56   64.992209526813241     
           1          57   1.2002964620085872     
           1          58   81.641409632639281     
           1          59   30.949225863463656     
           1          60   7.5756825572446438     
           1          61   726.15645043335257     
           1          62   444.81972332982758     
           2           1   2.8566901563982401     
           2           2  -1.5133755424271200     
           2           3  -7.7941888718304500E-002
           2           4  0.41625832285010200     
           2           5  -4.5182071461666799E-002
           2           6  -5.4727156949575403E-002
           2           7  0.61492567985983304     
           2           8  -3.7470787401753997E-002
           2           9   3.0091868313332601     
           2          10   10.462551117107500     
           2          11   1.1674683394797900     
           2          12   8.7964416804428396     
           2          13 -0.62008522404970001     
           2          14  -5.1373110944622802     
           2          15  -6.0959067760272196     
           2          16  -6.5074173191791100     
           2          17  -6.5121289960542601     
           2          18   3.2296431910040999     
           2          19   35.963458465245701     
           2          20   21.306033285675898     
           2          21  0.25000000000000000     
           2          22 -0.10000000000000001     
           2          23   34.104462270088128     
           2          24   23.413867118936203     
           2          25   39.722936271775772     
           2          26   43.534007324837575     
           2          27   49.384521320392139     
           2          28   55.046332882484421     
           2          29   5.9169469830190655     
           2          30   69.482588717813400     
           2          31   42.438256928757745     
           2          32   63.575228538264746     
           2          33   39.657989613578422     
           2          34   14.903213280484682     
           2          35   21.813025824328779     
           2          36   28.779964505664456     
           2          37   34.828279301139901     
           2          38   49.514405556778335     
           2          39   49.671530845407609     
           2          40   19.903002545609247     
           2          41  -52.820622066800489     
           2          42  -17.474477534583833     
           2          43   1134.1874953366778     
           2          44   1334.1461379956775     
           2          45  -2.4018013698627132     
           2          46   13.796719826661690     
           2          47  -1105.7605020307717     
           2          48   1193.5828650499095     
           2          49   168.00436429157691     
           2          50   87.066412172323822     
           2          51   10.534977748343092     
           2          52   108.25664118526186     
           2          53   94.915047275594816     
           2          54   11.289059856064801     
           2          55   112.51127755600889     
           2          56   80.631297570139509     
           2          57   2.0622429198026637     
           2          58   95.070034325957948     
           2          59   72.508550201127818     
           2          60   8.3328016439551256     
           2          61   958.75305555786122     
           2          62   533.82177137251506     
